Fecha;BUSY15_Index;BUSY510_Index;BUSY10_Index;EUR_CLP;USD_CLP;UF_CLP;RACLGOB_CLP_D1yM;RACLGOB_CLP_D2y3y;RACLGOB_CLP_D5yP;RACLGOB_UF_D1yM;RACLGOB_UF_D3y5y;RACLGOB_UF_D7yP;RACLBR_DC;RACLBR_DL;RACLLH_D1;RACLLH_D5;RACLLH_D9P;RACLCO_CLP_D1yM;RACLCO_UF_D1yM;RACLCO_UF_D2y4y;RACLCO_UF_D5yP;RACLGOB_CLP;RACLCO_CLP_AAC_D3y5y;RACLIF_UFDM3;RACLIF_CLPDM6;RACLIF_CLPD2;RACLIF_USD;RACLIF_CLP_P15d;RACLIF_CLP_P360d;RACLIF_UF_P15d;RACLIF_UF_P360d;UTILITIES;BANCA;COMMODITIES;CONST.&INMOB.;RETAIL;IPSA;SPX_Index;RACLGOB_UF_D5y7y;ICP_CLP;RACLGOB_PDBC;RACLIF_UF_P270d;RACLIF_UFD3P;RACLIF_UFD2;RACL;USD_CLP_Trade;RACLIF_DM3
2007-10-09;;;;703,3300000000;500,8400000000;19241,9900000000;1190,5104394992;1149,4271307964;1224,2564292075;1599,1395612452;1977,6797419669;2577,7541279349;1829,3911755434;2474,5165685980;1802,1486465353;2114,3353338288;1814,6837957291;1295,2190123546;1764,2924941911;2182,8854207934;2649,1914632033;1217,1323094019;;1352,7620013697;1318,6644718708;1364,9765600856;;1260,5413531273;1358,0695917870;1335,5673336410;1412,0556158139;3015,9290000000;2992,8790000000;3640,6770000000;6794,9350000000;3650,3410000000;3405,1380000000;;2230,2231665777;11996,6900000000;1177,2336562602;1373,9927816024;1707,7852798753;1500,5647667307;2034,8538225162;498,4600000000;1302,9271456292
2007-10-08;;;;712,3100000000;503,8900000000;19234,9700000000;1189,9863621396;1147,8642606833;1223,3210590197;1594,4885771456;1978,8808740785;2582,2640184713;1828,3064380530;2472,3405039003;1797,6985784030;2114,0918036338;1815,9525668853;1294,5500915165;1759,4222332015;2181,5453194718;2650,2304305053;1216,3930505441;;1352,3876026984;1318,6256139653;1364,7508515752;;1260,3186078222;1357,9622645556;1334,3654113030;1411,1289739718;2984,2930000000;2953,9860000000;3576,6150000000;6756,7980000000;3605,1590000000;3360,1590000000;;2232,6669343886;11994,7700000000;1177,0881584719;1374,2184179335;1718,8839875681;1497,0641740231;2035,0071602737;500,8400000000;1302,7530302858
2007-10-05;;;;715,8100000000;506,9400000000;19213,9400000000;1188,8371118438;1148,1107904213;1223,2942758895;1594,1047807462;1978,1581297546;2582,6218479475;1827,2353423426;2476,5653151558;1797,0339018090;2114,7933647189;1817,6964793178;1293,8487463913;1758,6317719691;2179,7469251709;2651,1795405763;1215,8732261322;;1351,5000260613;1317,8276277852;1363,9355622287;;1259,6330353237;1357,3899354943;1332,1772143244;1406,4723122328;2990,0310000000;2965,4930000000;3561,6490000000;6519,0500000000;3574,6720000000;3361,0970000000;;2234,0559419510;11989,0100000000;1176,6978424406;1370,0715747566;1713,0084477420;1492,1197459379;2034,2122547404;503,8900000000;1301,9415202910
2007-10-04;;;;713,1300000000;505,6100000000;19206,9400000000;1188,3890189150;1147,0969760173;1221,2396085350;1593,0991106432;1976,5140396694;2580,0621724971;1831,6342696100;2475,3365837371;1795,8476650145;2113,2304249418;1816,8741944397;1293,5511734286;1759,2349154336;2179,3409043821;2649,8366581085;1215,2199322834;;1352,5699992432;1317,6609170043;1363,6565988926;;1259,4523930233;1357,5217975960;1331,8268834580;1402,7195113842;2953,3910000000;2935,4350000000;3482,0020000000;6498,7710000000;3492,8070000000;3300,0900000000;;2232,9278053535;11987,0900000000;1176,5975427658;1369,0296655490;1697,8088809484;1481,6265080937;2032,8109639393;506,9400000000;1302,0504113102
2007-10-03;;;;718,6200000000;507,6300000000;19199,9300000000;1188,7803681728;1147,9469274916;1221,4870771625;1591,5901241348;1974,7622603929;2581,8395929730;1810,1910205728;2443,7865207624;1794,0981249002;2114,1017120798;1819,2948668492;1293,4984840061;1758,0848566542;2177,9654365153;2655,4563681474;1215,4868201114;;1353,8801643040;1317,2190629246;1362,7779284234;;1259,2308484638;1356,6951157274;1331,4013227146;1403,0706188192;2967,4060000000;2932,8740000000;3461,0960000000;6451,7060000000;3478,6700000000;3293,4760000000;;2230,9375383043;11985,1600000000;1176,4602064863;1370,1023866768;1695,4643311400;1479,5719603704;2031,9575367958;505,6100000000;1302,1168536972
2007-10-02;;;;724,9900000000;509,2300000000;19192,9300000000;1188,3326819568;1148,3571810665;1225,1386768596;1586,8136922409;1970,0769497802;2580,8310832022;1809,3415758208;2443,0462354922;1789,1430970618;2108,2846009966;1816,3761573299;1293,0827965509;1753,4151393003;2171,0592255737;2650,6459002355;1216,0568361517;;1344,9409222349;1317,0819301439;1363,6821419383;;1258,9381746537;1356,5189858661;1333,8058030375;1405,9455776239;3017,7750000000;2951,1030000000;3477,8370000000;6451,8420000000;3514,2510000000;3333,3290000000;;2227,0675213210;11983,2400000000;1176,1987674501;1375,1228438270;1677,6090424266;1471,4676726140;2027,8536604099;507,6300000000;1300,0376794138
2007-10-01;;;;729,2900000000;511,2300000000;19185,9400000000;1187,9602223393;1148,7671519168;1227,1681427405;1585,8852130932;1968,1921128877;2581,6365623933;1810,9264936904;2442,0461190737;1788,7106383979;2107,0132177047;1815,1161946840;1292,6540749047;1753,2049951693;2169,7709790533;2649,0533244355;1216,4299160431;;1343,5559629529;1317,0212751877;1363,2419256861;;1258,7722997218;1356,4619536231;1333,3144137671;1406,8241353498;2994,0460000000;2934,5100000000;3433,3070000000;6523,1930000000;3463,1800000000;3295,9610000000;;2225,6514358482;11981,3100000000;1175,9946035638;1374,1386286630;1686,9967393425;1475,5353115870;2027,6604239161;509,2300000000;1299,5328369469
2007-09-28;;;;723,8900000000;511,7200000000;19164,9600000000;1187,2670131674;1149,2316311293;1225,9463110983;1585,8195664067;1966,5171813728;2574,6592552655;1812,6400837849;2447,7893699602;1788,5661198765;2105,1014231013;1809,8261327967;1291,0291055640;1752,7068142027;2168,4419138204;2644,0568092814;1215,8295045985;;1342,0365189683;1316,0655252049;1363,1382720186;;1258,0874692311;1355,4832537906;1330,6939859483;1402,5613289973;2949,5230000000;2903,2530000000;3390,1310000000;6217,8470000000;3398,0860000000;3249,0030000000;;2223,6246580648;11975,6100000000;1175,6045446932;1371,9125556585;1674,9759230337;1466,1349283529;2024,8465980221;511,2300000000;1298,5672330570
2007-09-27;;;;723,7100000000;512,3900000000;19157,9700000000;1186,9375984808;1149,4218248458;1226,5878055319;1584,4210821954;1968,9615788559;2579,4761737055;1813,5650900869;2455,2522605523;1786,8952815116;2106,4541007662;1811,8852490897;1290,3657021596;1750,8114842142;2168,7822245545;2642,5602650660;1215,8509211970;;1341,7783882465;1315,9165578348;1363,8415350188;;1257,9850575645;1355,9120616275;1330,7462960314;1402,2303865162;2958,0330000000;2905,3010000000;3370,7540000000;5838,1100000000;3378,0500000000;3230,3300000000;;2226,9071670481;11973,6800000000;1175,4787493723;1370,7220976858;1679,6220231060;1469,1690228705;2025,3011354749;511,7200000000;1298,3415822204
2007-09-26;;;;727,1200000000;513,9300000000;19150,9900000000;1186,3421994812;1147,7534587731;1223,4326577296;1584,6531814651;1970,2378676073;2577,1776435754;1813,1725099145;2454,2732793097;1787,5067487340;2105,7198193200;1810,6018972449;1289,8559481284;1751,4582086365;2169,5512127765;2641,4889312053;1214,4348821544;;1342,7780330092;1315,5568012271;1362,5595121311;;1257,6985848048;1354,8766777782;1330,4126432690;1403,9077615273;2938,4900000000;2873,5190000000;3259,0780000000;5676,8270000000;3354,2090000000;3190,7280000000;;2225,9371723029;11971,7600000000;1175,2806511689;1372,0633984956;1688,6959635171;1477,2190192501;2025,5597125896;512,3900000000;1298,3430202018
2007-09-25;;;;722,5000000000;513,0500000000;19144,0000000000;1186,1307591874;1147,0699363654;1221,2884439835;1586,1238810140;1976,6249854259;2589,1199250110;1813,4610653281;2453,0958186861;1789,1168430210;2112,6081797761;1817,4644852633;1289,5189222709;1750,0561515899;2174,7411467425;2652,4588242925;1213,3262555581;;1343,8944299130;1315,6422082088;1363,1247249493;;1257,5640673110;1355,5784315339;1330,1775919987;1405,5559009789;2917,1220000000;2862,2000000000;3239,4050000000;5614,2070000000;3336,4940000000;3174,6700000000;;2233,0072669234;11969,8300000000;1175,1347044391;1373,8066380672;1690,1266301714;1479,2662383386;2029,3148051866;513,9300000000;1298,6142302078
2007-09-24;;;;721,3300000000;512,0700000000;19137,0200000000;1186,3223251674;1146,2772657057;1221,2807189700;1587,8532819111;1976,7593895902;2592,1760928989;1810,8043718391;2451,0559348814;1790,1930645196;2114,8378502248;1819,4803376658;1289,4481016661;1750,8684977166;2177,4633918138;2656,0812950415;1213,3074308068;;1344,9794626769;1315,4202574321;1363,0867410910;;1257,3786540577;1355,5746256696;1329,8454633408;1405,8194693639;2951,4460000000;2890,4970000000;3225,3940000000;5632,0640000000;3335,5180000000;3191,2240000000;;2235,7143539851;11967,8800000000;1174,9953462636;1374,1027317711;1691,0156325928;1479,7434908506;2030,5664871647;513,0500000000;1298,7645517373
2007-09-21;;;;718,4800000000;510,5500000000;19116,1000000000;1185,2928252185;1145,4292451024;1221,3484885103;1586,1273271699;1976,3119662185;2586,2629583908;1809,3291743744;2446,3889435625;1789,0468774111;2109,8079563250;1812,9257740480;1288,3406703643;1749,4948583473;2173,0986237206;2647,9922883920;1212,6144435598;;1342,0146408449;1314,7145170512;1362,1177165861;;1256,7259512978;1354,6940610000;1328,9432120266;1404,6504329619;2969,4560000000;2909,0160000000;3247,1580000000;5708,3370000000;3374,9650000000;3220,3080000000;;2231,4790818645;11962,1600000000;1174,6251787633;1372,1139919658;1695,0180245095;1478,1345302980;2027,4644938926;512,0700000000;1297,4650727058
2007-09-20;;;;713,9000000000;514,2900000000;19109,1300000000;1185,4443197864;1145,2926364619;1221,6638761344;1586,5447084769;1974,5709558728;2584,5482836032;1811,0200535096;2452,8814322621;1789,3161648113;2108,2412054171;1808,3953228100;1288,2822124388;1749,9290404830;2172,4985644793;2645,0239021550;1212,7699992094;;1340,9881320189;1314,1935816028;1361,1502444704;;1256,4693346596;1353,8898024654;1328,1492790163;1404,4873787471;2986,3170000000;2884,7980000000;3229,3980000000;5708,3230000000;3380,6620000000;3214,6730000000;;2230,2252828691;11960,2400000000;1174,4013880159;1369,7539567111;1700,0395877550;1482,4742148845;2026,7726155230;510,5500000000;1296,8751532329
2007-09-14;;;;713,0500000000;513,7500000000;19067,3600000000;1183,5046721634;1141,0898612055;1216,1008179379;1586,9218512150;1969,9185202537;2570,9641575685;1809,7621438259;2450,4073859975;1787,0657171625;2104,6978058759;1802,7833987786;1286,4588271560;1749,5371271789;2170,3205527162;2637,9154613559;1209,6555967521;;1339,1188151126;1312,3889461635;1357,8892352830;;1255,0535915985;1351,3666013208;1323,9250451900;1395,9663217228;2977,9240000000;2851,2280000000;3152,4950000000;5623,1350000000;3322,0440000000;3167,8740000000;;2221,8804681009;11948,5700000000;1173,4390108011;1361,2948206170;1698,0838548107;1477,6535114015;2022,7099854673;514,2900000000;1295,2088650798
2007-09-13;;;;716,4300000000;515,2600000000;19060,4100000000;1183,0707954196;1139,7537955981;1209,9466996620;1583,7495995698;1963,9468627725;2555,3318060223;1809,1065613562;2450,2483588605;1782,9428689990;2097,9038052586;1795,8858899333;1286,0548665491;1745,7853602928;2164,0384510935;2627,8944945183;1208,0959647925;;1339,4833294512;1312,5436761452;1359,0126169325;;1254,8950122495;1352,1410559749;1323,7694702544;1395,2181367129;2948,0800000000;2830,3010000000;3142,8050000000;5623,1350000000;3277,5630000000;3133,5640000000;;2214,1418252521;11946,7000000000;1173,3232224826;1363,5383265373;1684,2473048355;1472,1696829566;2018,3975756295;513,7500000000;1295,2893574294
2007-09-12;;;;713,9600000000;516,1200000000;19053,4600000000;1183,9724701945;1139,2917627752;1210,2262055781;1582,6745781623;1961,5879002219;2552,6682824531;1810,1937560171;2452,9683430069;1781,0892530303;2097,6029935967;1795,1318209447;1286,0967297226;1744,0513333693;2162,9675297002;2627,1469278784;1208,4124179932;;1339,3276324970;1312,1451246488;1358,2572781256;;1254,6371268558;1351,6001227481;1323,2852941141;1394,5415023928;2935,7770000000;2798,7660000000;3129,4910000000;5580,2160000000;3262,6830000000;3114,5730000000;;2210,7793988566;11944,8100000000;1173,1801888228;1363,5011015201;1680,8763319484;1471,4053575743;2017,7237162131;515,2600000000;1295,0576673063
2007-09-11;;;;714,3400000000;517,6800000000;19046,5200000000;1184,4299877421;1139,5919114168;1209,7976465029;1581,8568508012;1962,1447649525;2557,1259985147;1808,3008089952;2456,1281122159;1780,1924330015;2098,6312604816;1797,9276108816;1286,4599469826;1743,2056794055;2162,5987984164;2632,4154886651;1208,5696945331;;1338,1788593875;1312,2348549693;1356,6560217794;;1254,3883002198;1351,0416869743;1323,9373392689;1393,8789816651;2949,1950000000;2828,3040000000;3146,0980000000;5637,4210000000;3309,7890000000;3154,5510000000;;2214,6481934081;11942,9400000000;1173,3458051172;1360,9556783121;1690,4648967018;1477,4872787514;2019,1771611139;516,1200000000;1294,6094368007
2007-09-10;;;;717,0000000000;520,7600000000;19039,5700000000;1183,8256586056;1137,4936596978;1212,5138807064;1581,0902234907;1961,1252060885;2560,7277411840;1804,6579706358;2442,1280519982;1779,4897961937;2097,6306988286;1797,6948640399;1285,8916097844;1742,6203660642;2162,3603951117;2634,0778734087;1208,1530787415;;1337,7186247359;1312,1131412064;1356,5129901872;;1254,2055411456;1351,2517947469;1323,4134446370;1394,3838186908;2949,8940000000;2835,1480000000;3128,5610000000;5589,4460000000;3313,4180000000;3152,4560000000;;2213,4018392209;11941,0500000000;1173,3470248107;1360,1246497535;1697,2485893869;1482,5249543944;2018,9953351945;517,6800000000;1294,3318364681
2007-09-07;;;;713,4800000000;521,4100000000;19019,2000000000;1183,2862545560;1138,2868641407;1212,3976104450;1577,6695330453;1957,6653784878;2551,2209786303;1804,5116503184;2443,1296418328;1775,5030416392;2092,6550976227;1798,0270039055;1285,2876334191;1738,6133602483;2157,3377666167;2633,9362571418;1208,1221343630;;1337,1434261954;1311,4788710562;1356,3119232703;;1253,6209337469;1351,2001259041;1322,5125174957;1390,6062393064;2993,4780000000;2854,6980000000;3188,8050000000;5646,4090000000;3377,8880000000;3200,8500000000;;2210,0991349336;11935,5000000000;1172,9623797020;1357,2155643010;1690,3868861755;1477,7866374477;2016,9562273137;520,7600000000;1293,8177897857
2007-09-06;;;;715,5400000000;523,8500000000;19012,4900000000;1181,8232886241;1138,3685527607;1206,6426411901;1575,2643439541;1950,5735568140;2533,7474827870;1804,1383711612;2436,0515346176;1772,8754497079;2086,6409123515;1792,9958546512;1283,8500959208;1736,6492403375;2150,9272257284;2625,7485474278;1206,6059635171;;1337,3309381384;1311,1675742580;1356,0811141454;;1253,4132937434;1350,9606153819;1320,5373015229;1388,3021168866;3043,3590000000;2877,8090000000;3245,9250000000;5726,8000000000;3477,1440000000;3265,6170000000;;2197,4389898428;11933,6100000000;1172,3651538334;1355,9405194713;1682,2677650258;1471,7705632274;2012,7137117459;521,4100000000;1293,6159507349
2007-09-05;;;;712,4400000000;523,3600000000;19005,7800000000;1182,0674952179;1139,6490272006;1210,3297133482;1572,7449607141;1947,9799921233;2545,1624236558;1807,1168096259;2438,6132422563;1770,8848326402;2084,6797641490;1795,2081692091;1284,1315772315;1734,3571951305;2148,2992843049;2630,0604547096;1207,6697295533;;1336,8554402936;1311,0784559799;1357,1549356881;;1253,2382569876;1351,2948911806;1319,9928672172;1387,4510742384;3048,2730000000;2873,8390000000;3279,4830000000;5475,8910000000;3499,9820000000;3286,3120000000;;2198,2145985372;11931,7300000000;1172,2246269090;1354,7142637098;1683,4882293238;1471,8268685625;2013,6303781125;523,8500000000;1293,3452221411
2007-09-04;;;;713,9600000000;524,0500000000;18999,0800000000;1182,1106505126;1142,0163868583;1218,3031306747;1572,2899186709;1947,5096857808;2549,5639412553;1794,7771043373;2422,7935983982;1770,7441972773;2086,6881130283;1799,6764135335;1284,4452173331;1734,1160869961;2148,1649389357;2637,2998679474;1209,5986445815;;1337,9497532277;1311,1436354084;1358,2215700278;;1252,9942153546;1351,1968474067;1319,0919239520;1386,8864893827;3082,0720000000;2892,8800000000;3320,4190000000;5021,4800000000;3533,5280000000;3324,5820000000;;2201,2664064849;11929,8800000000;1172,0496692869;1354,2756637272;1682,1621239980;1470,9063616022;2014,3681541492;523,3600000000;1293,4874481889
2007-09-03;;;;713,2600000000;523,2500000000;18992,3700000000;1182,6616668072;1143,7306942822;1221,1529193055;1569,1391239573;1942,0843026554;2565,3118776736;1790,1627764752;2409,6601348848;1767,9630091717;2082,1028999703;1799,8324983926;1284,7942373566;1732,0403511024;2142,1303526466;2634,4315368284;1210,4391773900;;1328,7079670282;1311,4611066539;1360,3785213813;;1252,8829484854;1352,4245558237;1320,7255969464;1393,2980925680;3102,8120000000;2906,3880000000;3331,8830000000;5083,2990000000;3531,8770000000;3326,5740000000;;2202,6649406388;11928,0200000000;1171,9332090703;1361,7806865274;1677,1096400738;1463,7632848486;2012,1491932190;524,0500000000;1291,3691185170
2007-08-31;;;;715,1400000000;524,6300000000;18972,2800000000;1183,0008940954;1143,5386593971;1221,2217369041;1568,6308212889;1938,0089757082;2554,7929800892;1793,8049323176;2407,9737200242;1767,6514148832;2077,6386631956;1795,3128495652;1284,1708618055;1731,4745824546;2137,9069675097;2625,9766542031;1210,3074773162;;1329,0826787893;1310,3987497423;1358,7110301668;;1252,1635303536;1351,0799679125;1318,6976345058;1389,4990593735;3087,0640000000;2889,0710000000;3298,2160000000;4988,0670000000;3503,5250000000;3310,1360000000;;2196,1287545022;11922,4800000000;1171,5160433833;1359,8432477008;1665,1647126341;1455,0505976059;2008,4196861096;523,2500000000;1290,8297581557
2007-08-30;;;;717,8400000000;525,5300000000;18965,5800000000;1182,6086696738;1143,8358568298;1223,0258817807;1570,7315262734;1940,3559718731;2557,1763593720;1795,8003739824;2416,2970766287;1771,3912766341;2080,1741089216;1796,5262254883;1283,8563092167;1734,5733055791;2140,8964454139;2627,5136075586;1210,5611116964;;1328,6296900378;1309,8433590616;1356,8941519698;;1251,8999388427;1349,8708436942;1318,0625832780;1390,8315332339;3031,4880000000;2874,7800000000;3212,3450000000;4885,1630000000;3447,7060000000;3252,5190000000;;2198,6739207887;11920,6000000000;1170,9899953870;1361,3813310326;1665,7335657059;1455,5670409794;2009,6899166473;524,6300000000;1290,3793246277
2007-08-29;;;;716,1600000000;525,9500000000;18958,8900000000;1182,7890337684;1143,3728681902;1223,0339117401;1570,2719778803;1945,3190653676;2559,8250262792;1801,9125105316;2417,0468910999;1770,9570657825;2081,2156543325;1802,7088328326;1283,9848610479;1733,8984560478;2141,4501970852;2633,0722789956;1210,6710224304;;1328,6692088949;1309,8064412100;1356,1758547916;;1251,7283423267;1350,0187282625;1318,9870052692;1387,2413687338;3024,4450000000;2855,4680000000;3156,7670000000;4845,6740000000;3439,3270000000;3238,6730000000;;2198,8954488671;11918,7100000000;1171,0394413415;1357,1370351888;1667,3284863097;1451,6957347508;2011,0247590384;525,5300000000;1290,3885239599
2007-08-28;;;;715,4600000000;524,2900000000;18952,2000000000;1182,1181998160;1142,0403438820;1219,5350761431;1568,9994825816;1943,5551299325;2548,0096601931;1790,4875848001;2414,3856084861;1768,9525326724;2077,7047400958;1803,1311379967;1283,2758077144;1732,0502851634;2138,6525708111;2630,0818824498;1209,4251113294;;1328,2887013445;1309,7510663501;1356,6720548350;;1251,5905143606;1350,2117031975;1318,3433803240;1388,3881215920;2995,4990000000;2814,8360000000;3150,1590000000;4836,7320000000;3370,9590000000;3190,9970000000;;2198,2425876120;11916,8400000000;1170,6970334321;1358,0839804073;1669,2302416346;1453,3938954805;2009,3466977376;525,9500000000;1290,1864763877
